method,profile,top3_count,false_top3_count,source_balanced_false_top3_mass,source_balanced_false_top3_share
source_prototype,en::Mary Wollstonecraft Shelley,290,215,4.299999999999996,0.003948495622683806
source_prototype,fr::Joris-Karl Huysmans,274,214,4.287619047619044,0.003937126753781284
source_prototype,zh::Feng Menglong,304,213,4.259999999999997,0.003911765430844888
source_prototype,it::Matilde Serao,264,211,4.339999999999993,0.003985225814522722
source_prototype,pl::Eliza Orzeszkowa,308,209,4.257777777777772,0.003909724864631612
source_prototype,en::Lord Dunsany,255,207,4.298352842809361,0.003946983112693784
source_prototype,fr::Jules Verne,282,205,4.157142857142857,0.003817316366116241
source_prototype,de::Gustav Freytag,207,205,4.119324370719721,0.003782589359581758
source_prototype,en::Bram Stoker,235,204,4.153025160710582,0.0038135352716189438
source_prototype,en::William McKinley,295,203,3.372323232323235,0.0030966519816519092
source_prototype,de::Karl May,214,200,4.11831499250104,0.003781662493191503
source_prototype,fr::Marcel Proust,232,197,3.955238095238098,0.0036319163501674135
source_prototype,de::Friedrich Schiller,213,196,4.051828959913778,0.0037206113749030344
source_prototype,en::James Joyce,278,195,4.052101449275364,0.0037208615895661617
source_prototype,es::Vicente Blasco Ibanez,221,194,3.880000000000003,0.003562828608375161
source_prototype,de::Jakob Wassermann,210,192,4.551384241233757,0.004179330407828735
source_prototype,fr::Emile Zola,268,186,3.7238095238095266,0.003419405954527953
source_prototype,it::Silvio Pellico,248,186,3.720000000000003,0.0034159078410194847
source_prototype,de::Friedrich Nietzsche,240,186,3.750135278917771,0.0034435797054137083
source_prototype,de::Gotthold Ephraim Lessing,247,183,3.673341284038961,0.003373063251314317
source_prototype,ru::Ivan Bunin,199,183,3.660000000000003,0.0033608125532611057
source_prototype,en::R. Austin Freeman,214,182,3.918341099720412,0.003598035507076305
source_prototype,fr::Romain Rolland,235,181,3.6200000000000028,0.0033240823614221864
source_prototype,de::Heinrich von Kleist,194,181,3.6277002583979354,0.0033311531606263194
source_prototype,es::Pio Baroja,230,177,3.5400000000000027,0.003250621977744348
source_prototype,fr::Edmond About,199,177,3.5514285714285743,0.003261116318269754
source_prototype,fr::Pierre Loti,181,173,3.4714285714285738,0.003187655934591915
source_prototype,ja::Shimazaki Toson,223,172,5.234636942005355,0.004806730477173745
source_prototype,fr::Octave Mirbeau,244,168,3.3600000000000025,0.0030853361144692116
source_prototype,ja::Kunikida Doppo,188,167,4.031854987118146,0.0037022701785888114
source_prototype,de::Theodor Storm,188,164,3.338656330749356,0.003065737187816145
source_prototype,de::Ludwig Tieck,246,160,3.262727272727275,0.002996014966133658
source_prototype,es::Jacinto Benavente,216,159,3.1800000000000024,0.0029200502511940755
source_prototype,it::Sibilla Aleramo,189,156,3.2000000000000006,0.0029384153471135334
source_prototype,en::Calvin Coolidge,220,153,3.7099370516761874,0.003406667490459513
source_prototype,fr::Gaston Leroux,209,153,3.0600000000000023,0.002809859675677318
source_prototype,de::Paul Heyse,161,153,3.0781456148350834,0.0028265219735255096
source_prototype,fr::Voltaire,233,152,3.0476190476190497,0.0027984908067747952
source_prototype,ja::Okamoto Kido,233,149,5.037950864924533,0.00462612254359317
source_prototype,en::Woodrow Wilson,215,145,3.5182125603864725,0.0032306155568272523
source_prototype,en::Hamlin Garland,171,145,2.900000000000002,0.002662938908321641
source_prototype,it::Vittorio Alfieri,242,143,2.860000000000002,0.0026262087164827218
source_prototype,en::Frederick Douglass,201,142,2.9402020202020225,0.002699854606179949
source_prototype,ru::Alexander Pushkin,213,141,2.8476190476190495,0.002614839847580199
source_prototype,en::Frank Norris,152,138,2.760000000000002,0.002534383236885424
source_prototype,ru::Leonid Andreyev,157,134,2.928571428571429,0.002689174759635153
source_prototype,en::Mary E. Wilkins Freeman,152,132,2.6900000000000017,0.0024701054011673153
source_prototype,ru::Leo Tolstoy,144,129,2.580000000000002,0.0023690973736102874
source_prototype,en::Franklin D. Roosevelt,180,127,2.360606060606064,0.002167637836554399
source_prototype,de::Clara Viebig,180,123,2.6265515621329594,0.0024118435687989098
source_prototype,ru::Nikolai Leskov,178,123,2.487619047619049,0.0022842681210299264
source_prototype,ja::Higuchi Ichiyo,191,121,2.86708536045997,0.0026327148827062848
source_prototype,en::W. E. B. Du Bois,184,119,2.365050505050507,0.002171718968980944
source_prototype,en::E. Phillips Oppenheim,145,119,2.4234482758620706,0.0022253430021027935
source_prototype,fr::Jules Barbey d'Aurevilly,118,116,2.3200000000000016,0.0021303511266573126
source_prototype,de::Franz Kafka,132,113,2.455555555555557,0.002254825665666983
source_prototype,it::Giuseppe Giacosa,151,111,2.2200000000000015,0.0020385256470600147
source_prototype,en::John Adams,167,106,2.1200000000000014,0.0019467001674627169
source_prototype,en::Charles Reade,136,103,2.083105458399577,0.0019128215776929027
source_prototype,en::Edgar Rice Burroughs,159,102,2.0821621621621635,0.0019119553913988744
source_prototype,ja::Ryunosuke Akutagawa,116,100,2.827076916891158,0.002595976937519809
source_prototype,en::Booth Tarkington,113,100,2.0008333333333344,0.0018372748042759365
source_prototype,pl::Boleslaw Prus,138,99,2.011111111111111,0.0018467124230123243
source_prototype,ja::Izumi Kyoka,180,97,2.7442105340479945,0.002519884484049141
source_prototype,en::Alice Brown,111,97,1.9934782608695667,0.001830520973711353
source_prototype,ru::Fyodor Dostoevsky,164,94,1.9904761904761918,0.001827764308174788
source_prototype,de::Gustav Meyrink,122,91,1.8999694620624858,0.0017446560707410786
source_prototype,fr::Prosper Merimee,102,91,1.8390476190476197,0.001688714296213165
source_prototype,fr::Victor Hugo,126,90,1.8000000000000012,0.0016528586327513633
source_prototype,en::Jane Austen,167,85,1.7188235294117657,0.0015783179493135567
source_prototype,es::Ruben Dario,153,83,1.660000000000001,0.0015243029613151461
source_prototype,en::O. Henry,102,83,1.8303553642759052,0.001680732591581219
source_prototype,it::Italo Svevo,175,82,1.6949999999999998,0.0015564418791741994
source_prototype,es::Miguel de Cervantes,162,74,1.4800000000000009,0.0013590170980400098
source_prototype,it::Emilio Salgari,162,73,1.4600000000000009,0.0013406520021205502
source_prototype,en::Marie Corelli,116,73,1.4600000000000009,0.0013406520021205502
source_prototype,en::Thomas Jefferson,168,72,1.358775995246583,0.0012477025742881325
source_prototype,en::Ambrose Bierce,80,72,1.4400000000000008,0.0013222869062010905
source_prototype,en::Harold Frederic,72,66,1.3200000000000007,0.001212096330684333
source_prototype,zh::Lu Xun,138,64,1.2800000000000007,0.0011753661388454139
source_prototype,en::Robert W. Chambers,76,64,1.2800000000000007,0.0011753661388454139
source_prototype,en::Algernon Blackwood,75,55,1.1000000000000005,0.0010100802755702773
source_prototype,ja::Arishima Takeo,65,55,1.1425000000000007,0.0010491061043991293
source_prototype,en::Stephen Leacock,57,55,1.123478260869566,0.0010316393012148606
source_prototype,en::Anna Katharine Green,85,53,1.0740540540540546,0.0009862552862693569
source_prototype,de::Hermann Sudermann,66,52,1.0600000000000005,0.0009733500837313582
source_prototype,it::Luigi Pirandello,62,51,1.0200000000000005,0.000936619891892439
source_prototype,en::R. D. Blackmore,70,50,1.0244117647058828,0.0009406710159923198
source_prototype,en::Elizabeth von Arnim,59,45,0.9234782608695657,0.0008479883420202646
source_prototype,en::George Gissing,77,44,0.8800000000000004,0.0008080642204562219
source_prototype,en::George Meredith,62,36,0.7250000000000003,0.0006657347270804101
source_prototype,en::Sax Rohmer,55,36,0.791985088536813,0.0007272441058880129
source_prototype,en::W. W. Jacobs,60,35,0.7293701460080775,0.0006697476346114291
source_prototype,en::Israel Zangwill,42,35,0.7000000000000003,0.0006427783571810856
source_prototype,en::Mary Roberts Rinehart,45,32,0.7039392803598203,0.0006463956202641725
source_prototype,en::Jerome K. Jerome,32,31,0.7204347826086959,0.0006615426943161855
source_prototype,en::John Buchan,41,30,0.6539835487661577,0.000600523530141953
source_prototype,en::Stanley J. Weyman,36,30,0.6000000000000002,0.0005509528775837876
source_prototype,en::Frank R. Stockton,32,29,0.5850000000000002,0.0005371790556441929
source_prototype,en::Richard Harding Davis,38,28,0.5600000000000002,0.0005142226857448684
source_prototype,en::Anthony Hope,26,26,0.5208333333333335,0.0004782577062359267
source_prototype,en::H. Rider Haggard,28,25,0.5094117647058825,0.00046776979606623527
source_prototype,en::Arthur Machen,35,23,0.4694117647058825,0.00043103960422731616
source_prototype,en::Kate Chopin,81,21,0.4200000000000001,0.0003856670143086513
source_prototype,en::Joseph Sheridan Le Fanu,26,13,0.25999999999999995,0.0002387462469529745
source_prototype,en::Ernest Hemingway,110,12,0.23999999999999996,0.00022038115103351492
source_prototype,en::Gertrude Atherton,11,11,0.21999999999999997,0.00020201605511405537
source_prototype,en::Samuel Butler,11,10,0.19999999999999998,0.00018365095919459579
source_prototype,en::William Dean Howells,19,6,0.12000000000000001,0.00011019057551675749
source_prototype,en::Margaret Oliphant,6,6,0.12000000000000001,0.00011019057551675749
source_prototype,en::Barack Obama,104,4,0.08,7.346038367783833e-05
source_prototype,en::Owen Wister,3,3,0.06702702702702704,6.154788902737807e-05
source_prototype,en::Arnold Bennett,0,0,0.0,0.0
source_prototype,en::Sarah Orne Jewett,0,0,0.0,0.0
centroid_prototype_rrf,en::Frances Hodgson Burnett,738,681,17.46863749774327,0.016096558790274277
centroid_prototype_rrf,en::Jack London,708,641,13.203866020286371,0.012166764905500015
centroid_prototype_rrf,en::L. M. Montgomery,702,631,17.07962790832339,0.015738104060940835
centroid_prototype_rrf,en::Willa Cather,605,537,11.823251743259107,0.010894591338458376
centroid_prototype_rrf,en::George MacDonald,586,526,10.770162150641546,0.009924216943707532
centroid_prototype_rrf,en::Nathaniel Hawthorne,601,524,10.487027027026892,0.009663320742533076
centroid_prototype_rrf,en::Arthur Conan Doyle,564,517,10.470344827586073,0.00964794885081657
centroid_prototype_rrf,it::Luigi Capuana,549,503,10.064999999999875,0.009274441938876945
centroid_prototype_rrf,de::Arthur Schnitzler,562,491,10.530533462585355,0.009703409953715835
centroid_prototype_rrf,en::D. H. Lawrence,536,484,10.482044513457454,0.00965872958179692
centroid_prototype_rrf,it::Antonio Fogazzaro,528,469,9.444999999999899,0.008703140001261092
centroid_prototype_rrf,fr::Guy de Maupassant,527,467,9.362857142857031,0.008627449076346537
centroid_prototype_rrf,en::Robert Louis Stevenson,502,464,9.366343402225644,0.008630661506559955
centroid_prototype_rrf,ru::Ivan Turgenev,551,463,9.259999999999891,0.008532670874714413
centroid_prototype_rrf,en::Edith Wharton,526,460,9.215316091953916,0.008491496675929066
centroid_prototype_rrf,fr::Paul Bourget,487,455,9.138095238095133,0.008420341154261525
centroid_prototype_rrf,en::Stephen Crane,504,444,8.946744663382495,0.008244020260556296
centroid_prototype_rrf,es::Benito Perez Galdos,478,442,8.8399999999999,0.00814565988471657
centroid_prototype_rrf,en::Elizabeth Cleghorn Gaskell,485,433,8.698693693693597,0.008015452519248614
centroid_prototype_rrf,en::Washington Irving,506,421,8.464622697563783,0.007799766690815322
centroid_prototype_rrf,it::Federico De Roberto,465,420,8.39999999999991,0.007740219799956927
centroid_prototype_rrf,en::Joseph Conrad,436,417,8.788621056267138,0.00809831651357595
centroid_prototype_rrf,en::Thomas Hardy,495,416,8.392948577380535,0.007733722233174028
centroid_prototype_rrf,en::P. G. Wodehouse,480,414,8.530582397025336,0.00786054556840717
centroid_prototype_rrf,en::Sinclair Lewis,460,408,8.577913494551343,0.007904159032481515
centroid_prototype_rrf,de::Gerhart Hauptmann,432,406,8.678235644883996,0.007996601353240927
centroid_prototype_rrf,de::Stefan Zweig,448,401,8.499179206566271,0.007831608949767518
centroid_prototype_rrf,en::Katherine Mansfield,470,395,9.619734794191235,0.0088641502052779
centroid_prototype_rrf,en::H. G. Wells,468,389,8.124589371980592,0.007486441371848151
centroid_prototype_rrf,fr::Alphonse Daudet,434,388,7.763809523809447,0.007153999071343414
centroid_prototype_rrf,de::Rainer Maria Rilke,394,384,8.224400715563437,0.007578413007307704
centroid_prototype_rrf,ja::Natsume Soseki,449,380,10.089405687191997,0.00929693067497647
centroid_prototype_rrf,fr::Jean Lorrain,448,379,7.587619047618974,0.006991647522251348
centroid_prototype_rrf,de::Wilhelm Hauff,464,377,7.629632513709054,0.0070303610296436414
centroid_prototype_rrf,en::Henry James,458,368,7.38896551724131,0.006808597285446521
centroid_prototype_rrf,de::Marie von Ebner-Eschenbach,372,365,8.278507786483114,0.0076282702241708186
centroid_prototype_rrf,ja::Mori Ogai,389,361,9.125391713549524,0.00840863543137853
centroid_prototype_rrf,en::James Baldwin,435,360,7.3349321266967635,0.006758807961714175
centroid_prototype_rrf,en::Virginia Woolf,398,360,7.518566966516672,0.00692801915494465
centroid_prototype_rrf,ru::Ivan Goncharov,424,352,7.039999999999938,0.006487041356154389
centroid_prototype_rrf,en::Charles Dickens,429,351,7.161049284578631,0.006598582792971845
centroid_prototype_rrf,ru::Alexander Kuprin,427,347,7.105714285714227,0.006547594096086028
centroid_prototype_rrf,en::Wilkie Collins,402,345,7.076788690312968,0.006520940469151461
centroid_prototype_rrf,de::Heinrich Heine,373,340,7.567527394326265,0.0069731339731287185
centroid_prototype_rrf,en::G. K. Chesterton,385,338,6.7770370370369815,0.006244732887989956
centroid_prototype_rrf,it::Alessandro Manzoni,406,337,6.739999999999944,0.006210604934727359
centroid_prototype_rrf,en::F. Scott Fitzgerald,411,333,7.022738095238038,0.006471135292223076
centroid_prototype_rrf,ru::Maxim Gorky,409,332,6.860952380952329,0.006322057079239215
centroid_prototype_rrf,fr::Octave Feuillet,390,331,6.722857142857085,0.006194808567788669
centroid_prototype_rrf,it::Alfredo Panzini,377,329,6.5849999999999485,0.006067779450323394
centroid_prototype_rrf,fr::Anatole France,381,324,6.525714285714234,0.006013150347993766
centroid_prototype_rrf,fr::Denis Diderot,371,324,6.575238095238041,0.00605878429692775
centroid_prototype_rrf,es::Eduardo Zamacois,405,323,6.45999999999995,0.005952597608062131
centroid_prototype_rrf,en::Mark Twain,373,323,6.527428364819618,0.006014729794306882
centroid_prototype_rrf,en::Abraham Lincoln,370,322,6.764405177090554,0.006233093200791429
centroid_prototype_rrf,fr::Emile Gaboriau,374,321,6.442857142857093,0.005936801241123443
centroid_prototype_rrf,de::Thomas Mann,328,320,6.83181818181814,0.006295211233406556
centroid_prototype_rrf,en::Rudyard Kipling,377,319,6.7729364397842104,0.0062409543732223904
centroid_prototype_rrf,es::Emilia Pardo Bazan,396,318,6.359999999999952,0.00586045213425312
centroid_prototype_rrf,fr::Gustave Flaubert,360,315,6.364761904761857,0.005864840013958312
centroid_prototype_rrf,fr::Marcel Schwob,357,314,6.3409523809523325,0.005842900615432356
centroid_prototype_rrf,en::Theodore Roosevelt,325,314,6.485710730493312,0.005976288882494997
centroid_prototype_rrf,en::E. Nesbit,310,297,6.395247197389099,0.0058929308312917475
centroid_prototype_rrf,zh::Li Boyuan,391,291,5.819999999999964,0.005362866575684466
centroid_prototype_rrf,en::James Joyce,377,289,6.035196687370561,0.005561160582883401
centroid_prototype_rrf,fr::Andre Gide,338,288,5.813333333333296,0.005356723544097198
centroid_prototype_rrf,pl::Maria Konopnicka,377,286,5.719999999999966,0.005270721101875456
centroid_prototype_rrf,en::Agatha Christie,317,284,5.801718426501001,0.005346020933164104
centroid_prototype_rrf,de::Ricarda Huch,286,284,5.797622739018058,0.00534224694252721
centroid_prototype_rrf,fr::George Sand,328,283,5.659999999999967,0.00521543381759005
centroid_prototype_rrf,en::Louisa May Alcott,364,281,5.689411764705848,0.005242535427533875
centroid_prototype_rrf,de::E. T. A. Hoffmann,326,281,5.805715334976594,0.005349703903416652
centroid_prototype_rrf,en::Bram Stoker,316,278,5.6737755466463575,0.005228127360317148
centroid_prototype_rrf,en::George Eliot,309,278,5.652865111561834,0.005208859340832987
centroid_prototype_rrf,fr::Charles Baudelaire,282,277,5.53999999999997,0.005104859249019238
centroid_prototype_rrf,it::Salvatore Farina,356,275,5.5099999999999705,0.005077215606876535
centroid_prototype_rrf,en::E. M. Forster,294,275,5.927499999999971,0.0054619229600291605
centroid_prototype_rrf,es::Juan Valera,348,274,5.479999999999971,0.005049571964733832
centroid_prototype_rrf,en::R. Austin Freeman,316,274,5.815414725069861,0.005358641452374677
centroid_prototype_rrf,en::Hamlin Garland,309,274,5.49846153846151,0.0050665834368216495
centroid_prototype_rrf,en::Anthony Trollope,309,272,5.507073915347544,0.005074519352309503
